Date,Volume,Close,Average
2016-11-10,57134541,107.79,108.95
2016-11-09,59176361,110.88,110.0325
2016-11-08,24254179,111.06,110.6975
2016-11-07,32560000,110.41,110.115
2016-11-04,30836997,108.84,108.9325
2016-11-03,26932602,109.83,110.455
2016-11-02,28331709,111.59,111.6425
2016-11-01,43825812,111.49,112.3125
2016-10-31,26419398,113.54,113.655
2016-10-28,37861662,113.72,114.0625
2016-10-27,34562045,114.48,114.9575
2016-10-26,66134219,115.59,114.7275
2016-10-25,48128970,118.25,117.9675
2016-10-24,23538673,117.65,117.3725
2016-10-21,23192665,116.6,116.65
2016-10-20,24125801,117.06,116.9075
2016-10-19,20034594,117.12,116.4825
2016-10-18,24553478,117.47,117.8275
2016-10-17,23624896,117.55,117.375
2016-10-14,35652191,117.63,117.7025
2016-10-13,35192406,116.98,116.7325
2016-10-12,37586787,117.34,117.355
2016-10-11,64041043,116.3,117.2225
2016-10-10,36235956,116.05,115.635
2016-10-07,24358443,114.06,114.11
2016-10-06,28779313,113.89,113.765
2016-10-05,21453089,113.05,113.2
2016-10-04,29736835,113,113.25
2016-10-03,21701760,112.52,112.64
2016-09-30,36379106,113.05,112.67
2016-09-29,35886990,112.18,112.735
2016-09-28,29641085,113.95,113.9275
2016-09-27,24607412,113.09,112.9025
2016-09-26,29869442,112.88,112.365
2016-09-23,52481151,112.71,113.3675
2016-09-22,31073984,114.62,114.4775
2016-09-21,36003185,113.55,113.4575
2016-09-20,34514269,113.57,113.3125
2016-09-19,47023046,113.58,114.55
2016-09-16,79886911,114.92,115.0525
